5690,C,Always (100%),10/06/08 X360,Gameplay,Video/Graphic,Video/Graphic - Gameplay - San Jose California: Banner poles clip through the top of a tent,"Summary:
In San Jose California, the poles of a banner clip through the top of a tent, in the area with all of the tents lined up.

Steps to Reproduce:
1) During gameplay, in San Jose California,
2) The Player proceeds to the mesh fence where all the tents are located.
3) The Poles of a banner are clipping through the top of the tent.

Expected Results:
The poles must be moved as to not clip through the top of tents.

Notes:
1) The image attached highlights this issue.",,39738,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5689,B,Always (100%),10/06/08 X360,Gameplay,Video/Graphic,Video/Graphic - Gameplay - San Jose California: pizza and drink bottles appear floating,"Summary:
In San Jose California, a pizza box and drink bottles appear floating.

Steps to Reproduce:
1) During gameplay, in San Jose California,
2) From the Yellow Team spawn, the Player proceeds left to the mesh fence.
3) A pizza box and drink bottles appear floating.

Expected Results:
A table must be added for the pizza box and drink bottles to sit on.

Notes:
1) The image attached highlights this issue.",,39738,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5686,C,Always (100%),10/06/08 X360,Gameplay,Video/Graphic,Video/Graphic - Gameplay - SC Village: A banner pole is clipping through the benches,"Summary:
In SC Village, a banner pole appears clipping through the benches on the right side of the map.

Steps to Reproduce:
1) During gameplay, in SC Village,
2) The Player proceeds to the right of the map.
3) The Player proceeds to the middle banner.
4) The pole appears clipping through the bench.

Expected Results:
Poles must not clip through benches.

Notes:
1) The image attached highlights this issue.",,39738,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5685,B,Always (100%),10/06/08 X360,Field Creator,Video/Graphic,Video/Graphic - Field Creator - SC Village: Objects outside of the field pop in and out when the Player is on the opposite end of the field,"Summary:
In Field Creator SC Village, the objects outside of the field pop in and out when the Player is on the opposite end of the field.

Steps to Reproduce:
1) During gameplay, in SC Village,
2) The Player observes that objects outside of the field pop in and out when the Player is on the opposite end of the field.

Expected Results:
Objects must not pop in and out while the Players are on the field.

Notes:
1) The image attached highlights this issue.",,39738,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5683,C,Occasionally (1%-9%),10/06/08 X360,Multiplayer,Gameplay,"Occasionally (1%-9%) - Gameplay - Multiplayer: With Gamertags enabled, friendly AI characters' names stayed on screen after the character was eliminated","Summary:
Occasionally, during Multiplayer gameplay with bots and Gamertags enabled, friendly bots' names stayed on screen after they were eliminated.

Steps to Reproduce:
1) From the Main Menu, the host and clients selected Multiplayer,
2) The host selected any map,
3) The host chose Capture the Flag,
4) He then enabled Gamertags,
5) He added the maximum amount of bots,
6) During gameplay, the users eliminated all the bots,
7) The users then observed that friendly bots' names occasionally stayed on screen and were listed on the HUD as still being active.

Expected Results:
All bots must properly disappear when eliminated.",,39738,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5632,B,Always (100%),10/06/08 X360,Field Creator,Video/Graphic,Video/Graphic - Field Creator - SC Village: The Player is able to see outside of the level while in fly through mode,"Summary:
In Field Creator SC Village, the Player is able to see outside of the level in the bottom right corner of the level.

Steps to Reproduce:
1) During gameplay, in Field Creator SC Village, 
2) The Player presses Y (Flythrough) button.
3) The Player proceeds to the corner with the yellow tent and bleachers.
4) The Player flies upwards and is able to see outside of the level.

Expected Results:
The Player must not be allowed to see outside of the level.

Notes:
1) The image attached highlights this issue.
2) This issue will also occur in Multiplayer, when a Player is eliminated and enters Fly through mode.",,39737,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5626,A,Frequently (90%-99%),10/06/08 X360,Multiplayer,Crash,"Frequently - Crash - Multiplayer: During a 4 player Center Flag match, on the Round Results screen the Host will crash.","Summary:
Frequently, during gameplay, System Link, if the User creates 2 player Center Flag match on the Round Results screen, the Host crashes.

Steps to Reproduce:
1) From the Multiplayer menu, User 1 hosts a default Center Flag System Link match.
2) Users 2-14 join Host's game,
3) One team completes the round by bringing the Center Flag to their opponent's base,
4) Observe the host appears to crash on the Round Results screen.

Expected Results:
The game must not crash during a System Link match.

NOTE(1): There are crash dumps uploaded to this bug.
NOTE(2): The client also appears to crash, but at a lower frequency.",,39737,39737,,AMP QA (E)\Xbox 360,,6. Dev - Open
5625,C,Always (100%),10/06/08 X360,Field Creator,Video/Graphic,Video/Graphic - Field Creator - SC Village: Drink bottles appear highly visible through the mesh fence,"Summary:
In Field Creator SC Village, the drink bottles appear highly visible through the mesh fence.

Steps to Reproduce:
1) During gameplay, in Field Creator SC Village.
2) The Player presses Y (fly through) button.
3) The Player proceeds to the edge of the mesh fence, and the drink bottles appear highly visible through it.

Expected Results:
Drink bottles must appear properly behind the mesh fence.

Notes:
1) The image attached highlights this issue.",,39737,39737,,AMP QA (E)\Xbox 360,,6. Dev - Open
5623,B,Always (100%),10/06/08 X360,Leaderboards,Menu/GUI,Menu/GUI - Leaderboards: Scrolling through pages does not function properly in the Leaderboards,"Summary:
In Multiplayer Leaderboards, when the Player scrolls up from Rank 26, it defaults the Player highlighting to Rank 1.

Steps to Reproduce:
1) From the Multiplayer Menu, with 26 Ranks filled in the Ranked Multiplayer Speedball Elimiinations Leaderboards.
2) The Player selects Ranked.
3) The Player selects Leaderboards.
4) The Player selects Multiplayer Speedball Eliminations.
5) The Player scrolls down to rank 26.
6) The Player scrolls up one position.
7) The Player is defaulted to highlighting Rank 1.

Expected Results:
When the Player scrolls up from Rank 26, it should highlight Rank 25.",,39737,39737,,AMP QA (E)\Xbox 360,,6. Dev - Open
5596,S,Always (100%),10/06/08 X360,Gameplay,Technical Check,Technical Check - Gameplay: Massive Ads do not properly update when the Player connects to Xbox LIVE after the game starts.,"Summary:
Massive Ads do not properly update when the Player connects to Xbox LIVE after the game starts.

Steps to Reproduce:
1) From the Main Menu, with a Xbox LIVE enabled Gamer Profile signed in but not connected to Xbox LIVE.
2) The Player presses the Xbox Guide button.
3) The Xbox Guide Blade appears.
4) The Player selects Connect to Xbox LIVE.
5) The Player is connected to Xbox LIVE.
6) The Player closes the Xbox Guide Blade.
7) The Player enters gameplay, any level, and static ads appear where the Massive Ads normally appear.

Expected Results:
The in game Massive Ads must update properly when the Player is connected to Xbox LIVE and the Massive Ad server.

Notes:
1) This issue also occurs if the Player selects an alternate map or gametype.
2) This also appears if the Player reconnects during gameplay.","[Steve Myers (AMP TRG Lead) -- 10/23/2008 06:46:23 PM]
This issue still occurs in the 10.22.08 X360 build. No Change.",39737,39744,,AMP QA (E)\Xbox 360,,6. Dev - Open
5568,B,Occasionally (30%-39%),10/13/08 PS3,Multiplayer,Gameplay,Occasionally - Gameplay - Multiplayer: At least one player in a Ranked Match did not see Player Names over their teammates.,"Summary:
Occasionally, at least one player in a Ranked Match did not see Player Names over their teammates.

Steps to Reproduce:
1) From the Multiplayer, Play Online menu, User 1 hosted a default Ranked Match,
2) Users 2-4 joined User 1's Ranked Match lobby,
3) Users progressed into gameplay,
4) Occasionally, at least one User did not observe a Player Name over their teammate.

Expected Results:
Users must be able to identify their teammates by their Player Names.

Note(1): Issue also occurs with more than four players.
Note(2): The flag does not appear and the large pulsing flag indicator arrow is stationary when this issue occurs (may be related to issue 5183).","[Dean Fingerholz (AMP QA Lead) -- 10/24/2008 06:03:56 PM]
Verified on 10.23.08 build.
[Dean Fingerholz (AMP QA Lead) -- 10/27/2008 01:45:07 PM]
Issue Verified on 10.26.08 build.

[John Hart (AMP QA Lead) -- 10/29/2008 04:19:02 AM]
Verified in the 10/28 build",39737,39750,,AMP QA (E)\PS3,,6. Dev - Open
5531,A,Once,10/06/08 X360,"Speedball - Las Vegas, Nevada",Crash,"Once - Crash - Quick Play - Speedball - Las Vegas, Nevada: Once, game crashed after recieving a disconnected from host message","Summary:
Once, during gameplay in Quick Play, in the Las Vegas, Nevada tournament, after the 3rd round, the user received a disconnected from host message, and the game became unresponsive.

Steps to Reproduce:
1) From Main Menu, selected Quick Play.
2) Selected the Las Vegas, Nevada tournament.
3) Dismissed the Instructions Screen to begin gameplay.
4) The user won the 1st round, lost the 2nd round, and won the 3rd round.
5) After the Results Screen appeared in the 3rd round, the user received a ""Disconnected from host"" message.
6) User pressed the XBox Guide button to dismiss the message.
7) User observed the Main Menu appeared, but the game was unresponsive when the user attempted to navigate the Main Menu.

Expected Results:
In Quick Play, the user must not receive a disconnected from host message, and the game must not crash after receiving the message.

NOTE(1): Screenshot of message attached.
NOTE(2): No crash dump was available as the game hard locked.",,39736,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5520,B,Always (100%),10/06/08 X360,Team Manager (Menu System),Menu/GUI,Menu/GUI - Team Manager: The Player can field 10 players,"Summary:
The Player can field 10 players

Steps to Reproduce:
1) From the Team Manager Menu, with 10 players unlocked.
2) The Player can field all ten players at the same time.

Expected Results:
The Player must only be able to field 7 players at a time.","[vDev13 Fun Labs (AMP Dev) -- 10/17/2008 04:43:57 AM]
Some tournament types allows fielding more than 7 players which are then sheffled around in between rounds.
There are at no time more than 7 players in the field.

[Steve Myers (AMP TRG Lead) -- 10/17/2008 09:38:08 AM]
The Player is told they cannot enter a Tournament with more than 7 Players fielded.

[vDev13 Fun Labs (AMP Dev) -- 10/18/2008 12:44:32 PM]
we do not understand what is the issue.
there are tournament formats allowing the player to shuffle players between rounds and these allow to begin the game with 10 players.

[Steve Myers (AMP TRG Lead) -- 10/19/2008 09:03:28 AM]
There are tournaments that allow you to select any of your unlocked teammates inbetween rounds. However, there are no tournaments in the game that allow you to enter with all of your teammates fielded.

[vDev13 Fun Labs (AMP Dev) -- 10/20/2008 06:29:35 AM]
Sure, that's true.
There are not tournamentsin the game that allow you to play with more than 7 players. You do however have the hole team pool to choose from inbetween rounds. The 7 fielded players in the begining define the players that begin the game on the field.
Do you think that we should have a better wording that using ""Field"" and ""Bench"" terms?
Thanks.

[Steve Myers (AMP TRG Lead) -- 10/20/2008 08:43:25 AM]
There is nothing wrong with the terminology. The Player must not be allowed to Field more Players than he can ever take into a tournament (seven), as it causes unneccessary navigation to the Team Manager.",39736,39741,,AMP QA (E)\Xbox 360,,6. Dev - Open
5498,B,Always (100%),10/06/08 X360,Gameplay,Collision Detection,Collision Detection - Gameplay: User's Character appears to be able to partially clip into the large cone bunkers.,"Summary:
During gameplay, if the User's selects a field with at least one Large Cone Bunkers, then moves their character to the side of the bunker while crouched, then while facing the the bunker moves towards it part of the character appears to clip into and see through the Large Cone Bunker.

Steps to Reproduce:
1) From the Main Menu, select Career Mode,
2) Select Tournament Play,
3) Select Tournament 1 - East Coast Invitational,
4) Eliminate all opponents and take flag,
5) Walk next to the Large Cone Bunker,
6) Position character to face the bunker,
7) Place character into a crouching position,
8) Move character towards the bunker,
9) Observe that the User's Character appears to clip into the bunker.

Expected Results:
The User's Character must not clip into the bunkers.

NOTE(1): Screenshots attached,
NOTE(2): Eliminating the opponents and capturing the flag is not necessary, but it does make checking this bug easier.
NOTE(3): Field chosen does not matter so long as it has a Large Cone Bunker.",,39736,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5496,S,Always (100%),10/06/08 X360,Gameplay,Technical Check,"Technical Check - Gameplay - Miami, Florida: The bottom right Massive Ad does not appear properly","Summary:
In Miami, Florida gameplay, the bottom right Massive Ad does not appear properly.

Steps to Reproduce:
1) During gameplay, in Jacksonville, Florida, with the Player connected to Xbox LIVE and the Massive Ad server,
2) The Player proceeds to the bottom right Massive Ad billboard, and a static billboard appears instead of a Massive Ad.

Expected Results:
Massive Ads must appear properly during gameplay.

Notes:
1) The screenshots attached highlight this issue.",,39736,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5495,S,Always (100%),10/06/08 X360,Gameplay,Technical Check,"Technical Check - Gameplay - Miami, Florida: The Massive Ad next to the crane does not appear properly","Summary:
In Miami, Florida gameplay, the Massive Ad next to the crane does not appear properly.

Steps to Reproduce:
1) During gameplay, in Miami, Florida, with the Player connected to Xbox LIVE and the Massive Ad server,
2) The Player proceeds to the crane with the Massive Ad billboard, and a static billboard appears instead of a Massive Ad.


Expected Results:
Massive Ads must appear properly during gameplay.

Notes:
1) The screenshots attached highlight this issue.",,39736,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5494,S,Always (100%),10/06/08 X360,Gameplay,Technical Check,"Technical Check - Gameplay - Miami, Florida: The bottom left Massive Ad does not appear properly","Summary:
In Miami, Florida gameplay, the bottom left Massive Ad does not appear properly.

Steps to Reproduce:
1) During gameplay, in Miami, Florida, with the Player connected to Xbox LIVE and the Massive Ad server,
2) The Player proceeds to the bottom left Massive Ad billboard, and a static billboard appears instead of a Massive Ad.


Expected Results:
Massive Ads must appear properly during gameplay.

Notes:
1) The screenshots attached highlight this issue.",,39736,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5424,S,Always (100%),10/06/08 X360,Gameplay,Technical Check,"Technical Check - Gameplay - Jacksonville, Florida: The bottom left Massive Ad does not appear properly","Summary:
In Jacksonville, Florida gameplay, the bottom left Massive Ad does not appear properly.

Steps to Reproduce:
1) During gameplay, in Jacksonville, Florida, with the Player connected to Xbox LIVE and the Massive Ad server,
2) The Player proceeds to the bottom left Massive Ad billboard.
3) The Massive Ad does not appear properly.

Expected Results:
Massive Ads must appear properly during gameplay.

Notes:
1) The screenshots attached highlight this issue.",,39735,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5423,S,Always (100%),10/06/08 X360,Gameplay,Technical Check,"Technical Check - Gameplay - Jacksonville, Florida: The bottom right Massive Ad does not appear properly","Summary:
In Jacksonville, Florida gameplay, the bottom right Massive Ad does not appear properly.

Steps to Reproduce:
1) During gameplay, in Jacksonville, Florida, with the Player connected to Xbox LIVE and the Massive Ad server,
2) The Player proceeds to the bottom right Massive ad billboard.
3) The Massive Ad does not appear properly.

Expected Results:
Massive Ads must appear properly during gameplay.

Notes:
1) The screenshots attached highlight this issue.",,39735,39736,,AMP QA (E)\Xbox 360,,6. Dev - Open
5418,B,Occasionally (1%-9%),10/13/08 PS3,Multiplayer,Video/Graphic,Occasionally (1%-9%) - Video/Graphic - Multiplayer: The user experienced a rapidly flashing HUD while in Spectator Mode after being eliminated,"Summary:
Occasionally (1%-9%), the user experienced a rapidly flashing HUD while in Spectator Mode after being eliminated.

Steps to Reproduce:
1) User 1 Created a Multiplayer, Online, Player Match with default settings,
2) 13 Clients joined User 1's game,
3) Proceeded to Gameplay,
4) Users eliminated each other,
5) At least 1 user observed a rapidly flashing HUD during spectator mode after being eliminated.

Expected Results:
The user must not experience a Flashing HUD in spectator mode after being eliminated during a match.

NOTE(1): Once, the user experienced a Crash while the HUD was flashing during spectator mode after being eliminated.

NOTE(2): Full crash dump uploaded to FTP","[Dean Fingerholz (AMP QA Lead) -- 10/25/2008 07:44:40 AM]
Verified on 10.23.08 build. Issue only occurred while a DSL/Cable was hosting on a at-home connection. Crash did not occur.
[Dean Fingerholz (AMP QA Lead) -- 10/27/2008 01:45:07 PM]
Issue Verified on 10.26.08 build.",39735,39748,,AMP QA (E)\PS3,,6. Dev - Open
5390,C,Always (100%),10/06/08 X360,Tournament 22a - Millennium MAXS CPL European Mast,Text,"Text - Tournament 22a - Millennium MAXS CPL European Masters: On the Results Screen following the tournament, the tournament title overlaps a white line near the top of the screen","Summary:
On the Results Screen following the Millennium MAXS CPL European Masters tournament, the tournament title text slightly overlaps a white line near the top of the screen.

Steps to Reproduce:
1) From the Main Menu, select Career Mode,
2) Choose Play Tournament,
3) Choose Tournament 22a - Millennium MAXS CPL European Masters,
4) Play through the tournament normally,
5) After the tournament ends, look at the final Results Screen,
6) Observe that the tournament title appears to be slightly too high on the screen.

Expected Results:
All elements of the Results Screen must appear properly aligned.

NOTE(1): Screenshot attached.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5372,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 095 - Multiplayer: The game enters an unresponsive state for ~20 seconds when the uplink cable has been disconnected for the Client,"Summary:
The game enters an unresponsive state for ~20 seconds when the uplink cable has been disconnected for the Client

Steps to Reproduce:
1) During gameplay, Player Match or Ranked Match, with the Player as the Client.
2) The Player removes the uplink cable, and the game becomes unresponsive for ~20 seconds before a message appears.

Expected Results:
The game must correctly handle network disconnections and display an appropriate message.

Games must properly detect and handle loss of network connectivity in all areas of the game. This is a violation of TCR 095.

Notes:
1) This is PreCert TCR 095 Issue 2 of 2.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5371,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 095 - Multiplayer: The game enters an unresponsive state for ~80 seconds when the uplink cable has been disconnected for the Host,"Summary:
The game enters an unresponsive state for ~80 seconds when the uplink cable has been disconnected for the Host

Steps to Reproduce:
1) During gameplay, Player Match or Ranked Match, with the Player as the Host.
2) The Player removes the uplink cable, and the game becomes unresponsive for ~80 seconds before a message appears.

Expected Results:
The game must correctly handle network disconnections and display an appropriate message.

Games must properly detect and handle loss of network connectivity in all areas of the game. This is a violation of TCR 095.

Notes:
1) This is PreCert TCR 095 Issue 2 of 2.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5369,S,Always (100%),10/06/08 X360,Menu System,1st Party Standards,TCR 115 - Menu System: The game does not correctly handle Game Invites to idle Players,"Summary:
The game does not correctly handle Game Invites to idle Players

Steps to Reproduce:
1) From the Main Menu, with a Xbox LIVE enabled Gamer Profile signed in on an idle Xbox 360 Conttoller, and a hosted Xbox LIVE Player Match.
2) The Host sends a Game Invite to the idle Player.
3) The idle Player accepts the Game Invite, and nothing occurs.

Expected Results:
The game must display a confirmation message accessible by the active Gamer Profile to confirm that the invite can be accepted, and then change the active Gamer Profile to the Idle Gamer Profile, join the Player Match, without carrying over the current game state from the previous active Gamer Profile.

Games must allow players to send game invites for player match game sessions. Games must also allow players to join player match sessions. This is a violation of TCR 115.

Notes:
1) This is PreCert TCR 115 Issue 1 of 2. 
2) This also occurs in Gameplay.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5368,S,Always (100%),10/06/08 X360,Front End,1st Party Standards,TCR 115 - Front End: The game does not accurately handle accepted Game Invites or Joins from outside of the game,"Summary:
The game does not accurately handle accepted Game Invites or Joins from outside of the game

Steps to Reproduce:
1) From the Xbox Dashboard, with a Xbox LIVE enabled Gamer Profile signed in and a hosted Xbox LIVE Player Match and the Paintball 2009 disc present.
2) The Host sends a Game Invite to the Player.
3) The Player accepts the Game Invite.
4) The Game begins, and the Player is not moved to the Match Lobby.

Expected Results:
The game must correctly handle invites and move the Player to the Match Lobby.

Games must allow players to send game invites for player match game sessions. Games must also allow players to join player match sessions. This is a violation of TCR 115.

Notes:
1) This is PreCert TCR 115 Issue 2 of 2.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5363,S,Always (100%),10/06/08 X360,Menu System,1st Party Standards,TCR 022 - Menu System: The Xbox Guide Blade cannot be accessed for 4 seconds when entering gameplay before the loading screen appears,"Summary:
The Xbox Guide Blade cannot be accessed for 4 seconds when entering gameplay before the loading screen appears

Steps to Reproduce:
1) From the Main Menu.
2) The Player selects Quick Player.
3) The Quick Play Menu appears.
4) The Player selects any map.
5) The Player quickly presses the Xbox Guide button, and the Xbox Guide Blade cannot be accessed for ~2 seconds to ~4 seconds.

Expected Results:
Games must ensure that system UI can be rendered at least every 66 milliseconds in all areas of the game for any display mode. This is a violation of TCR 022.

Notes:
1) This is PreCert TCR 022 Issue 1 of 1.
2) This occurs for all transitions to the loading screen prior to entering gameplay.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5360,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 015 - Gameplay: Idle Gamer Profile sign In or out causes the Active Xbox LIVE Gamer Profile to be returned to the Multiplayer Menu,"Summary:
Idle Gamer Profile sign In or out causes the Active Xbox LIVE Gamer Profile to be returned to the Multiplayer Menu

Steps to Reproduce:
1) During gameplay, Player Match or Ranked Match, with an Active Xbox LIVE Gamer Profile signed into Xbox LIVE on Controller 1,
2) The Player signs into an Idle Gamer Profile with Controller 2.
3) The Active Xbox LIVE Gamer Profile is returned to the Multiplayer Menu.

Expected Results:
Sign ins and sign outs with idle Gamer Profiles must not affect the active Gamer Profile.

Games must properly detect and handle player profiles signing in or out in all areas of the game. This is a violation of TCR 015.

Notes:
1) This is PreCert TCR 015 Issue 1 of 1.
2) This also occurs for sign outs.",,39735,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5291,C,Always (100%),10/06/08 X360,Gameplay,Video/Graphic,Video/Graphic - Gameplay: The User's Character's finger repeatedly moves when holding the RT button.,"Summary:
During gameplay, any game mode, any level, if the user holds the RT button, the User observes the User's Character's finger repeatedly moves.

Steps to Reproduce:
1) From the the main Menu, select any game mode,
2) Select any level,
3) Hold down on the RT button,
4) Observe the User's Character's finger repeatedly moves.

Expected Results:
Trigger must appear to be properly pulled.",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
5272,B,Always (100%),10/06/08 X360,Options,Options,Options - Movement Options: The Vibration on/off option appears in the Movement Options Menu,"Summary:
During gameplay in the Options Menu, under the Movement Options, the Vibration on/off option appears, when it should appear in the Gameplay Options Menu.

Steps to Reproduce:
1) From Main Menu, select Options.
2) Select Movement.
3) Observe that the Vibration on/off option appears, but has nothing to do with movement.

Expected Results:
The Vibration on/off option must be removed from the Movement Options Menu, and placed in the Gameplay Options Menu.",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
5269,S,Always (100%),10/06/08 X360,Match Description,Video/Graphic,Video/Graphic - Match Description: Upon disconnecting the active controller the message to reconnect the controller appears corrupted.,"Summary:
During gameplay, Match Description, if the User has one or more controllers connected to the Xbox 360, then goes to Career Mode, then Tournament Play, then selects any tournament, then proceeds through the screens until reaching the Match Description screen, and then disconnects the active controller the message to reconnect the controller appears corrupted.

Steps to Reproduce:
1) Attach one or more controllers to the Xbox 360,
2) Boot the game and set any controller to be the active controller at the initial interactive,
3) From the Main Menu, select Career Mode,
4) Select Tournament Play,
5) Select any tournament,
6) Proceed through the screens that appear until reaching the Match Description screen,
7) Disconnect the active controller,
8) Observe that the message to reconnect the controller appears to be corrupted.

Expected Results:
The message to reconnect the controller must appear properly.

NOTE(1): Screenshot attached.","[Justin Westplate (AMP QA Lead) -- 10/23/2008 05:44:34 PM]
Verified on the 10/22/08 X360 Build.",39734,39744,,AMP QA (E)\Xbox 360,,6. Dev - Open
5263,B,Always (100%),10/06/08 X360,Field Creator,Video/Graphic,"Video/Graphic - Field Creator: At the Load Map Screen, the Left Bumper icon appears larger than the Right Bumper, and is off center from the text boundary box","Summary:
During gameplay in Field Creator, on the Load Map Screen, the Left Bumper icon appears larger than the Right Bumper, and is off center from the text boundary box.

Steps to Reproduce:
1) From Main Menu, select Field Creator.
2) When the Load Map Screen appears, observe the bottom center of the screen; the Left Bumper icon appears larger than the Right Bumper, and is off center from the text boundary box.

Expected Results:
The Left Bumper icon must be scaled down so that it is the same size as the Right Bumper icon, and moved to the left so that the curve on the bumper lines up with the curved line on the boundary area.

NOTE(1): Screenshot attached. New screenshot attached for 10/22 build.","[Justin Westplate (AMP QA Lead) -- 10/20/2008 08:25:04 AM]
Verified on the 10/17/08 build.

[Justin Westplate (AMP QA Lead) -- 10/23/2008 05:42:47 PM]
Verified on the 10/22/08 X360 Build.",39734,39744,,AMP QA (E)\Xbox 360,,6. Dev - Open
5254,B,Always (100%),10/06/08 X360,Team Manager (Menu System),Video/Graphic,Video/Graphic - Team Manager: The Left Trigger icon appears too close to the edge of the text boundary box,"Summary:
During gameplay in the Team Manager Menu, on the left side of the screen, the Left Trigger icon appears too close to the right edge of the text boundary box, and the placement is inconsistent compared to the positioning of the Right Trigger icon on the right side of the screen.

Steps to Reproduce:
1) From Main Menu, select Career Mode.
2) Select Team Manager.
3) When the Team Manager Menu appears, observe that on the left side of the screen, the Left Trigger icon and the ""Field"" text appears too close to the right edge of the text boundary box, and the placement is inconsistent compared to the positioning of the Right Trigger icon and ""Help"" text on the right side of the screen.

Expected Results:
The Left Trigger icon and ""Field"" text must be moved to the right so that the placement is consistent compared to the positioning of the Right Trigger icon and ""Help"" text that appears on the right side of the screen.

NOTE(1): Screenshot attached.",,39734,39735,,AMP QA (E)\Xbox 360,,6. Dev - Open
5248,B,Always (100%),10/06/08 X360,Gameplay,Gameplay,Gameplay - Career: Opposing team AI always has a set direction of attack,"Summary:
In Career Gameplay, the opposing team AI always uses the same directional attacks of attacking left for Semi-Finals and attacking right for Finals.

Steps to Reproduce:
1) During gameplay, in a Career Semi-final match.
2) The Player observes the AI always attacking from the left.
3) During a Finals match, the AI always is attacking from the right.

Expected Results:
The paths at which the AI attacks should be random as to not create repetition.","[Justin Westplate (AMP QA Lead) -- 10/23/2008 05:42:47 PM]
Verified on the 10/22/08 X360 Build.",39734,39744,,AMP QA (E)\Xbox 360,,6. Dev - Open
5247,C,Frequently (60%-69%),10/06/08 X360,Gameplay,Gameplay,Frequently (60% - 69%) - Gameplay - Gameplay: NPC characters face the wrong direction on the course just before the user's character takes control,"Summary:
Frequently, during gameplay, on any 7 vs. 7 match, if the user's character is eliminated and forced to take control of a crouching NPC player, the NPC will turn around and face the wrong way on the course just before the user takes over.

Steps to Reproduce:
1) From the Main Menu, select Career Mode, Quick Play, or Exhibition,
2) Choose any 7 vs. 7 match,
3) During gameplay, attempt to get eliminated as soon as possible,
4) When the user is about to take control of a crouching NPC player, observe that the NPC turns and faces the wrong direction.

Expected Results:
NPC characters will behave properly at all times.",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
5246,S,Always (100%),10/06/08 X360,Menu System,1st Party Standards,TCR 006/TCR 095 - Load Game Menu: Loading a game causes a static screen for ~23 seconds after pulling the uplink cable,"Summary:
Loading a game causes a static screen for ~23 seconds after pulling the uplink cable

Steps to Reproduce:
1) From the Load Game Menu, with a Xbox LIVE enabled Gamer Profile signed in and a Storage Device that contains a saved game.
2) The Player removes the uplink cable.
3) The Player quickly selects any saved game.
4) The Player selects Yes, and a static screen appears for ~23 seconds before the Load Successful message appears.

Expected Results:
Games must not pause without game-representative on-screen graphics. When the pause time is greater than five seconds, the game must indicate the reason and provide on-screen animation. This is a violation of TCR 006.

Notes:
1) The ""uplink cable"" is the cable that connects the router to the internet, not the ""ethernet cable"", that connects the Xbox 360 console to the router. 
2) This is PreCert TCR 095 Issue 1 of 2.",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
5245,S,Always (100%),10/06/08 X360,Menu System,1st Party Standards,TCR 006/TCR 095 - New Game Menu: Selecting Continue causes a static screen for ~41 seconds after pulling the uplink cable,"Summary:
Selecting Continue causes a static screen for ~41 seconds after pulling the uplink cable

Steps to Reproduce:
1) From the New Game/Load Game/Continue Menu, with a Xbox LIVE enabled Gamer Profile signed in and a Storage Device that contains a saved game.
2) The Player removes the uplink cable.
2) The Player quickly selects Continue, and a static screen appears for ~41 seconds before the Main Menu appears.

Expected Results:
Games must not pause without game-representative on-screen graphics. When the pause time is greater than five seconds, the game must indicate the reason and provide on-screen animation. This is a violation of TCR 006.

Notes:
1) The ""uplink cable"" is the cable that connects the router to the internet, not the ""ethernet cable"", that connects the Xbox 360 console to the router.",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
